Unnamed: 0,REPORTING_DATE,into_default_flag,PD
705,11/30/2009,0,6.27e-05
706,6/30/2018,0,6.01e-05
707,1/31/2019,0,6.14e-05
708,2/28/2017,0,6.17e-05
709,12/31/2011,0,5.07e-05
710,2/29/2008,0,5.31e-05
711,6/30/2018,0,5.429999999999999e-05
712,9/30/2018,0,8.66e-05
713,4/30/2018,0,5.19e-05
714,2/28/2011,0,6.159999999999999e-05
715,11/30/2017,0,5.4000000000000005e-05
716,11/30/2018,0,6.0599999999999996e-05
717,3/31/2017,0,5.3700000000000004e-05
718,7/31/2013,0,5.2900000000000005e-05
719,3/31/2018,0,5.24e-05
720,6/30/2012,0,5.379999999999999e-05
721,7/31/2014,0,5.4000000000000005e-05
722,5/31/2008,0,9.259999999999999e-05
723,7/31/2010,0,8.49e-05
724,4/30/2010,0,6.0899999999999996e-05
725,5/31/2018,0,5.25e-05
726,11/30/2008,0,9.259999999999999e-05
727,12/31/2017,0,5.31e-05
728,1/31/2007,0,9.470000000000001e-05
729,11/30/2010,0,5.27e-05
730,9/30/2014,0,5.8599999999999995e-05
731,7/31/2017,0,6.0599999999999996e-05
732,3/31/2017,0,6.1e-05
733,12/31/2017,0,5.31e-05
734,4/30/2019,0,5.5299999999999996e-05
735,1/31/2015,0,6.0599999999999996e-05
736,6/30/2019,0,5.47e-05
737,5/31/2016,0,8.73e-05
738,5/31/2017,0,5.28e-05
739,11/30/2017,0,5.3200000000000006e-05
740,7/31/2016,0,5.2900000000000005e-05
741,11/30/2013,0,6.0299999999999995e-05
742,6/30/2015,0,5.2600000000000005e-05
743,3/31/2019,0,5.2600000000000005e-05
744,3/31/2014,0,6.14e-05
745,5/31/2018,0,5.24e-05
746,4/30/2017,0,5.11e-05
747,4/30/2018,0,5.22e-05
748,5/31/2016,0,5.24e-05
749,7/31/2009,0,5.16e-05
750,8/31/2019,0,5.3299999999999995e-05
751,6/30/2014,0,0.000101045
752,2/28/2014,0,5.15e-05
753,6/30/2015,0,5.6399999999999995e-05
754,4/30/2019,0,6.0299999999999995e-05
755,12/31/2018,0,5.17e-05
756,8/31/2017,0,5.31e-05
757,7/31/2008,0,8.740000000000001e-05
758,6/30/2018,0,5.31e-05
759,6/30/2018,0,6.07e-05
760,8/31/2017,0,4.8700000000000005e-05
761,2/28/2019,0,5.4000000000000005e-05
762,4/30/2015,0,6.29e-05
763,5/31/2018,0,5.27e-05
764,6/30/2011,0,6.0299999999999995e-05
765,5/31/2015,0,5.2600000000000005e-05
766,8/31/2019,0,6.11e-05
767,7/31/2017,0,5.05e-05
768,5/31/2008,0,5.3299999999999995e-05
769,7/31/2014,0,5.45e-05
770,12/31/2013,0,6.28e-05
771,11/30/2015,0,0.00010059799999999999
772,5/31/2008,0,9.259999999999999e-05
773,4/30/2013,0,8.47e-05
774,1/31/2016,0,4.95e-05
775,6/30/2012,0,8.66e-05
776,6/30/2019,0,5.36e-05
777,11/30/2015,0,5.28e-05
778,11/30/2014,0,5.36e-05
779,6/30/2019,0,6.1e-05
780,3/31/2011,0,9.14e-05
781,2/29/2012,0,5.3299999999999995e-05
782,6/30/2019,0,8.65e-05
783,8/31/2007,0,4.8899999999999996e-05
784,10/31/2011,0,5.489999999999999e-05
785,12/31/2007,0,8.66e-05
786,2/29/2016,0,5.3200000000000006e-05
787,8/31/2008,0,5.920000000000001e-05
788,4/30/2010,0,6.24e-05
789,5/31/2014,0,5.27e-05
790,2/29/2016,0,6.0299999999999995e-05
791,12/31/2012,0,5.3200000000000006e-05
792,9/30/2014,0,5.3200000000000006e-05
793,12/31/2012,0,5.4600000000000006e-05
794,8/31/2018,0,5.3299999999999995e-05
795,1/31/2013,1,0.990992992
796,11/30/2013,1,0.990943892
797,9/30/2018,0,5.2900000000000005e-05
798,5/31/2017,0,9.779999999999999e-05
799,7/31/2019,0,5.3200000000000006e-05
800,3/31/2015,0,5.05e-05
801,6/30/2011,0,0.00010126
802,9/30/2010,0,5.3200000000000006e-05
803,6/30/2018,0,5.31e-05
804,8/31/2013,0,6.11e-05
805,11/30/2018,0,5.24e-05
806,10/31/2012,0,0.00010063
807,9/30/2012,0,5.3400000000000004e-05
808,11/30/2017,0,5.94e-05
809,2/28/2015,0,5.2600000000000005e-05
810,2/29/2012,0,5.3400000000000004e-05
811,4/30/2015,0,5.2000000000000004e-05
812,4/30/2016,0,5.25e-05
813,1/31/2017,0,5.31e-05
814,6/30/2017,0,6.12e-05
815,12/31/2012,0,5.2900000000000005e-05
816,12/31/2018,0,6.15e-05
817,6/30/2019,0,5.13e-05
818,1/31/2019,0,6.0299999999999995e-05
819,11/30/2011,0,8.68e-05
820,4/30/2019,0,6.14e-05
821,6/30/2016,0,6.05e-05
822,6/30/2016,0,8.75e-05
823,8/31/2008,0,9.93e-05
824,2/28/2019,0,5.4000000000000005e-05
825,7/31/2016,0,4.8700000000000005e-05
826,8/31/2019,0,6.08e-05
827,8/31/2010,0,6.11e-05
828,4/30/2019,0,5.429999999999999e-05
829,3/31/2014,0,5.27e-05
830,6/30/2016,0,5.9699999999999994e-05
831,8/31/2009,0,5.19e-05
832,9/30/2019,0,6.0599999999999996e-05
833,1/31/2019,0,5.99e-05
834,6/30/2013,0,5.05e-05
835,8/31/2007,0,5.379999999999999e-05
836,11/30/2017,0,5.8399999999999997e-05
837,1/31/2013,0,0.000100745
838,5/31/2018,0,6.12e-05
839,4/30/2019,0,6.02e-05
840,3/31/2019,0,6.29e-05
841,11/30/2018,0,5.3400000000000004e-05
842,7/31/2013,0,5.13e-05
843,10/31/2015,0,5.98e-05
844,10/31/2012,0,7.99e-05
845,2/29/2016,0,5.2900000000000005e-05
846,6/30/2018,0,6.13e-05
847,11/30/2016,0,5.3700000000000004e-05
848,10/31/2009,0,4.88e-05
849,7/31/2010,0,5.08e-05
850,10/31/2016,0,0.000175085
851,11/30/2012,0,5.42e-05
852,4/30/2017,0,5.6399999999999995e-05
853,7/31/2019,0,6.0899999999999996e-05
854,2/28/2011,0,6.24e-05
855,12/31/2011,0,4.91e-05
856,9/30/2012,0,8.840000000000001e-05
857,2/28/2009,0,5.27e-05
858,12/31/2018,0,5.3200000000000006e-05
859,8/31/2015,0,5.41e-05
860,11/30/2017,0,6.12e-05
861,7/31/2011,0,6.0899999999999996e-05
862,4/30/2014,0,8.73e-05
863,12/31/2017,0,5.45e-05
864,7/31/2018,0,9.88e-05
865,2/29/2016,0,5.3200000000000006e-05
866,10/31/2017,0,5.3e-05
867,10/31/2009,0,5.27e-05
868,8/31/2017,0,5.2900000000000005e-05
869,6/30/2017,0,5.85e-05
870,7/31/2016,0,6.14e-05
871,4/30/2019,0,5.3200000000000006e-05
872,9/30/2019,0,5.8399999999999997e-05
873,5/31/2019,0,5.27e-05
874,3/31/2019,0,9.940000000000002e-05
875,9/30/2013,0,6.08e-05
876,9/30/2019,0,6.0899999999999996e-05
877,11/30/2017,0,4.8700000000000005e-05
878,9/30/2006,0,5.31e-05
879,2/28/2010,0,0.000103022
880,7/31/2018,0,5.31e-05
881,7/31/2017,0,5.17e-05
882,5/31/2016,0,5.08e-05
883,6/30/2018,0,4.95e-05
884,9/30/2019,0,5.27e-05
885,6/30/2011,0,0.00010076200000000001
886,10/31/2014,0,6.07e-05
887,12/31/2015,0,0.00017540900000000001
888,9/30/2011,0,0.000100221
889,12/31/2016,0,5.88e-05
890,9/30/2011,0,5.27e-05
891,6/30/2014,0,5.31e-05
892,5/31/2018,0,6.1e-05
893,5/31/2012,0,5.14e-05
894,2/29/2016,0,0.00010368700000000001
895,5/31/2007,0,5.4000000000000005e-05
896,2/28/2010,0,9.27e-05
897,2/28/2017,0,5.11e-05
898,5/31/2015,0,6.24e-05
899,2/28/2017,0,5.21e-05
900,2/28/2009,0,5.16e-05
901,7/31/2015,0,8.58e-05
902,3/31/2019,0,5.3400000000000004e-05
903,12/31/2012,0,0.000102109
904,2/29/2008,0,0.0001
905,1/31/2017,0,6.22e-05
906,6/30/2010,0,8.740000000000001e-05
907,8/31/2015,0,6.36e-05
908,8/31/2019,0,5.3e-05
909,4/30/2017,0,6.07e-05
910,3/31/2014,0,6.1e-05
911,12/31/2015,0,5.28e-05
912,10/31/2017,0,6.0299999999999995e-05
913,11/30/2017,0,5.21e-05
914,4/30/2018,0,5.3400000000000004e-05
915,6/30/2016,0,8.96e-05
916,7/31/2016,0,5.3400000000000004e-05
917,6/30/2019,0,5.2600000000000005e-05
918,9/30/2011,0,5.379999999999999e-05
919,1/31/2009,0,5.6999999999999996e-05
920,7/31/2019,0,5.8200000000000005e-05
921,9/30/2019,0,5.9699999999999994e-05
922,2/29/2012,0,5.3e-05
923,8/31/2018,0,5.47e-05
924,8/31/2011,0,5.21e-05
925,10/31/2009,0,5.25e-05
926,1/31/2018,0,5.11e-05
927,6/30/2019,0,6.1e-05
928,8/31/2017,0,5.11e-05
929,8/31/2007,0,5.16e-05
930,9/30/2017,0,5.3500000000000006e-05
931,6/30/2011,0,8.63e-05
932,11/30/2016,0,8.4e-05
933,9/30/2018,0,5.2900000000000005e-05
934,1/31/2013,0,6.12e-05
935,11/30/2012,0,5.41e-05
936,1/31/2019,0,6.12e-05
937,2/28/2019,0,6.13e-05
938,5/31/2011,0,5.3200000000000006e-05
939,7/31/2016,0,5.03e-05
940,12/31/2008,0,5.36e-05
941,6/30/2017,0,0.00010049399999999999
942,6/30/2008,0,5.31e-05
943,4/30/2013,0,5.3200000000000006e-05
944,12/31/2006,0,8.55e-05
945,4/30/2011,0,5.8299999999999994e-05
946,1/31/2016,0,5.6200000000000004e-05
947,5/31/2017,0,5.3200000000000006e-05
948,3/31/2011,0,8.609999999999999e-05
949,8/31/2008,0,8.65e-05
950,6/30/2017,0,5.2900000000000005e-05
951,3/31/2013,0,6.12e-05
952,2/28/2014,0,6.05e-05
953,2/28/2009,0,4.8700000000000005e-05
954,11/30/2018,0,6.3e-05
955,9/30/2008,0,5.379999999999999e-05
956,4/30/2018,0,5.18e-05
957,4/30/2010,0,5.4600000000000006e-05
958,7/31/2019,0,5.2600000000000005e-05
959,7/31/2016,0,6.04e-05
960,4/30/2019,0,5.93e-05
961,12/31/2018,0,6.18e-05
962,8/31/2017,0,5.99e-05
963,1/31/2014,0,5.91e-05
964,2/28/2019,0,5.3e-05
965,10/31/2012,0,8.73e-05
966,11/30/2011,0,5.3200000000000006e-05
967,6/30/2018,0,4.8700000000000005e-05
968,2/28/2019,0,5.36e-05
969,5/31/2012,0,5.6200000000000004e-05
970,12/31/2013,0,5.3200000000000006e-05
971,6/30/2008,0,9.620000000000001e-05
972,11/30/2011,0,6.23e-05
973,12/31/2016,0,6.07e-05
974,4/30/2018,0,5.28e-05
975,6/30/2015,0,5.28e-05
976,6/30/2018,0,6.0599999999999996e-05
977,2/29/2012,0,6.18e-05
978,2/28/2015,0,5.88e-05
979,1/31/2016,0,5.17e-05
980,5/31/2017,0,5.25e-05
981,4/30/2018,0,5.2300000000000004e-05
982,1/31/2010,0,5.6200000000000004e-05
983,4/30/2018,0,0.000100089
984,9/30/2018,0,5.94e-05
985,5/31/2017,0,5.2600000000000005e-05
986,7/31/2018,0,5.9999999999999995e-05
987,10/31/2018,0,6.05e-05
988,9/30/2018,0,5.15e-05
989,9/30/2014,0,4.8599999999999995e-05
990,9/30/2019,0,6.18e-05
991,4/30/2017,0,5.3299999999999995e-05
992,2/28/2017,0,8.909999999999998e-05
993,8/31/2008,0,5.21e-05
994,1/31/2011,0,9.990000000000002e-05
995,7/31/2014,0,8.499999999999999e-05
996,4/30/2008,0,8.109999999999999e-05
997,9/30/2017,0,6.29e-05
998,7/31/2015,0,8.66e-05
999,7/31/2017,0,5.25e-05
1000,9/30/2017,0,6.2e-05
1001,4/30/2017,0,6.14e-05
1002,11/30/2011,0,6.12e-05
1003,10/31/2016,0,5.1e-05
1004,12/31/2015,0,5.9499999999999996e-05
1005,11/30/2017,0,8.740000000000001e-05
1006,12/31/2016,0,5.31e-05
1007,7/31/2016,0,5.3299999999999995e-05
1008,10/31/2017,0,5.17e-05
1009,8/31/2019,0,5e-05
1010,3/31/2013,0,5.39e-05
1011,3/31/2017,0,5.28e-05
1012,8/31/2018,0,8.669999999999999e-05
1013,5/31/2017,0,8.43e-05
1014,4/30/2017,0,5.3299999999999995e-05
1015,2/28/2017,0,6.1e-05
1016,5/31/2015,0,5.8299999999999994e-05
1017,3/31/2017,0,6.12e-05
1018,2/29/2008,0,0.00010072799999999999
1019,4/30/2007,0,5.31e-05
1020,3/31/2016,0,5.4000000000000005e-05
1021,3/31/2012,0,5.379999999999999e-05
1022,5/31/2019,0,5.3200000000000006e-05
1023,10/31/2008,0,6.12e-05
1024,2/28/2018,0,5.8099999999999996e-05
1025,7/31/2018,0,5.3200000000000006e-05
1026,9/30/2013,0,5.31e-05
1027,7/31/2013,0,5.2600000000000005e-05
1028,12/31/2016,0,6.04e-05
1029,10/31/2017,0,5.98e-05
1030,7/31/2015,0,8.72e-05
1031,6/30/2019,0,6.12e-05
1032,12/31/2013,0,6.3e-05
1033,10/31/2018,0,0.000175562
1034,6/30/2016,0,5.379999999999999e-05
1035,4/30/2019,0,5.28e-05
1036,2/28/2019,0,5.379999999999999e-05
1037,2/28/2019,0,6.14e-05
1038,9/30/2017,0,0.000175042
1039,11/30/2015,0,5.16e-05
1040,7/31/2019,0,6.25e-05
1041,9/30/2013,0,8.669999999999999e-05
1042,8/31/2014,0,5.31e-05
1043,8/31/2019,0,0.000175395
1044,6/30/2019,0,5.5299999999999996e-05
1045,7/31/2015,0,8.379999999999999e-05
1046,5/31/2012,0,8.740000000000001e-05
1047,7/31/2019,0,5.3200000000000006e-05
1048,8/31/2008,0,6.13e-05
1049,5/31/2011,0,6.1e-05
1050,8/31/2017,0,5.3700000000000004e-05
1051,11/30/2011,0,5.2600000000000005e-05
1052,3/31/2018,0,5.3400000000000004e-05
1053,11/30/2016,0,6.1e-05
1054,4/30/2018,0,5.21e-05
1055,9/30/2013,0,6.14e-05
1056,5/31/2014,0,9.71e-05
1057,11/30/2016,0,5.13e-05
1058,4/30/2006,0,0.00010017700000000001
1059,11/30/2018,0,5.21e-05
1060,3/31/2012,0,8.43e-05
1061,11/30/2011,0,5.7600000000000004e-05
1062,4/30/2014,0,8.53e-05
1063,3/31/2017,0,5.6200000000000004e-05
1064,3/31/2019,0,5.18e-05
1065,2/29/2012,0,6.17e-05
1066,8/31/2016,0,6.01e-05
1067,10/31/2012,0,5.3299999999999995e-05
1068,2/29/2016,0,5.2600000000000005e-05
1069,8/31/2012,0,5.3200000000000006e-05
1070,1/31/2018,0,5.2600000000000005e-05
1071,2/28/2019,0,6.11e-05
1072,9/30/2013,0,5.94e-05
1073,6/30/2010,0,5.3e-05
1074,1/31/2018,0,6.11e-05
1075,10/31/2010,0,4.99e-05
1076,7/31/2017,0,6.0599999999999996e-05
1077,2/29/2008,0,5.2600000000000005e-05
1078,7/31/2015,0,5.7600000000000004e-05
1079,7/31/2011,0,8.68e-05
1080,5/31/2016,0,5.379999999999999e-05
1081,9/30/2017,0,5.22e-05
1082,4/30/2012,0,5.2900000000000005e-05
1083,5/31/2017,0,5.25e-05
1084,5/31/2019,0,6.14e-05
1085,3/31/2017,0,5.22e-05
1086,7/31/2018,0,6.12e-05
1087,2/29/2016,0,6.08e-05
1088,12/31/2010,0,0.00010396799999999999
1089,2/29/2016,0,8.65e-05
1090,4/30/2010,0,8.51e-05
1091,9/30/2009,0,8.540000000000002e-05
1092,6/30/2013,0,5.13e-05
1093,5/31/2018,0,5.19e-05
1094,10/31/2013,0,5.3e-05
1095,12/31/2018,0,5.03e-05
1096,9/30/2011,0,5.3500000000000006e-05
1097,12/31/2014,0,6.14e-05
1098,11/30/2012,0,5.17e-05
1099,9/30/2014,0,8.63e-05
1100,7/31/2017,0,8.73e-05
1101,7/31/2018,0,5.91e-05
1102,5/31/2010,0,5.28e-05
1103,2/29/2012,0,5.27e-05
1104,6/30/2012,0,8.109999999999999e-05
1105,10/31/2016,0,5.2600000000000005e-05
1106,9/30/2007,0,6.14e-05
1107,12/31/2014,0,5.45e-05
1108,9/30/2019,0,0.000100481
1109,9/30/2018,0,5.56e-05
1110,2/28/2017,0,5.3e-05
1111,7/31/2014,0,6.0899999999999996e-05
1112,1/31/2017,0,5.9699999999999994e-05
1113,4/30/2017,0,6.24e-05
1114,9/30/2018,0,6.14e-05
1115,12/31/2016,0,5.4000000000000005e-05
1116,7/31/2015,0,5.2000000000000004e-05
1117,6/30/2019,0,5.21e-05
1118,7/31/2019,0,6.08e-05
1119,3/31/2017,0,6.1e-05
1120,5/31/2013,0,5.6000000000000006e-05
1121,11/30/2017,0,5.3299999999999995e-05
1122,8/31/2007,0,5.6000000000000006e-05
1123,6/30/2018,0,0.000178647
1124,3/31/2019,0,5.31e-05
1125,7/31/2015,0,5.720000000000001e-05
1126,12/31/2008,0,5.429999999999999e-05
1127,10/31/2011,0,5.08e-05
1128,7/31/2009,0,5.2600000000000005e-05
1129,3/31/2009,0,8.840000000000001e-05
1130,12/31/2011,0,5.7700000000000007e-05
1131,6/30/2013,0,5.05e-05
1132,7/31/2013,0,6.0599999999999996e-05
1133,9/30/2018,0,8.909999999999998e-05
1134,5/31/2017,0,0.000168597
1135,2/28/2010,0,6.0599999999999996e-05
1136,9/30/2019,0,5.31e-05
1137,2/28/2015,0,5.98e-05
1138,1/31/2013,0,9.719999999999999e-05
1139,9/30/2011,0,0.000100672
1140,3/31/2008,0,5.8599999999999995e-05
1141,9/30/2017,0,6.14e-05
1142,4/30/2014,0,4.8899999999999996e-05
1143,3/31/2009,0,6.12e-05
1144,9/30/2018,0,4.99e-05
1145,4/30/2018,0,6.08e-05
1146,12/31/2017,0,6.13e-05
1147,11/30/2014,0,5.3200000000000006e-05
1148,11/30/2012,0,5.98e-05
1149,4/30/2011,0,5.31e-05
1150,9/30/2010,0,8.68e-05
1151,9/30/2011,0,6.1e-05
1152,3/31/2017,0,8.68e-05
1153,8/31/2016,0,5.3e-05
1154,5/31/2018,0,5.31e-05
1155,12/31/2010,0,8.950000000000001e-05
1156,12/31/2016,0,4.8700000000000005e-05
1157,5/31/2009,0,4.91e-05
1158,7/31/2018,0,6.23e-05
1159,4/30/2017,0,5.16e-05
1160,8/31/2011,0,5.0600000000000003e-05
1161,7/31/2008,0,5.8899999999999995e-05
1162,12/31/2010,0,9.9e-05
1163,8/31/2017,0,0.000171158
1164,3/31/2010,0,8.87e-05
1165,6/30/2019,0,5.3500000000000006e-05
1166,12/31/2014,0,8.68e-05
1167,5/31/2013,0,9.93e-05
1168,6/30/2015,0,0.000100718
1169,12/31/2010,0,5.9999999999999995e-05
1170,10/31/2012,0,5.25e-05
1171,12/31/2018,0,6.24e-05
1172,5/31/2014,0,5.24e-05
1173,1/31/2017,0,8.46e-05
1174,9/30/2015,0,5.28e-05
1175,10/31/2010,0,5.7600000000000004e-05
1176,2/28/2014,0,5.2900000000000005e-05
1177,7/31/2014,0,5.2900000000000005e-05
1178,5/31/2016,0,6.12e-05
1179,5/31/2015,0,8.66e-05
1180,9/30/2019,0,5.31e-05
1181,10/31/2010,0,5.01e-05
1182,4/30/2016,0,6.12e-05
1183,1/31/2012,0,6.12e-05
1184,2/29/2016,0,5.3200000000000006e-05
1185,4/30/2015,0,5.2600000000000005e-05
1186,10/31/2018,0,6.459999999999998e-05
1187,6/30/2013,0,5.2300000000000004e-05
1188,4/30/2010,0,6.0299999999999995e-05
1189,5/31/2014,0,8.63e-05
1190,6/30/2008,0,0.000100399
1191,10/31/2016,0,6.48e-05
1192,3/31/2012,0,5.3200000000000006e-05
1193,3/31/2019,0,6.07e-05
1194,10/31/2014,0,6.29e-05
1195,5/31/2018,0,8.640000000000001e-05
1196,5/31/2019,0,6.0599999999999996e-05
1197,12/31/2017,0,6.07e-05
1198,6/30/2015,0,5.7999999999999994e-05
1199,1/31/2017,0,5.4000000000000005e-05
1200,6/30/2016,0,6.0599999999999996e-05
1201,7/31/2015,0,8.73e-05
1202,6/30/2017,0,5.720000000000001e-05
1203,5/31/2011,0,6.13e-05
1204,5/31/2012,0,6.3e-05
1205,6/30/2018,0,5.2300000000000004e-05
1206,7/31/2019,0,8.7e-05
1207,6/30/2014,0,5.3299999999999995e-05
1208,8/31/2009,0,0.000100545
1209,10/31/2009,0,4.88e-05
1210,5/31/2014,0,5.3400000000000004e-05
1211,9/30/2012,0,5.05e-05
1212,3/31/2019,0,6.14e-05
1213,1/31/2017,0,5.31e-05
1214,1/31/2017,0,5.24e-05
1215,3/31/2010,0,5.08e-05
1216,6/30/2017,0,6.12e-05
1217,2/28/2017,0,5.3500000000000006e-05
1218,2/28/2006,0,8.240000000000001e-05
1219,1/31/2018,0,5.91e-05
1220,2/28/2019,0,5.12e-05
1221,10/31/2016,0,5.25e-05
1222,5/31/2019,0,5.2300000000000004e-05
1223,11/30/2018,0,5.3e-05
1224,9/30/2012,0,8.420000000000001e-05
1225,11/30/2018,0,5.3400000000000004e-05
1226,9/30/2010,0,5.8599999999999995e-05
1227,8/31/2015,0,5.04e-05
1228,7/31/2014,0,5.65e-05
1229,8/31/2019,0,5.17e-05
1230,4/30/2013,0,5.2600000000000005e-05
1231,6/30/2018,0,5.3299999999999995e-05
1232,12/31/2015,0,8.499999999999999e-05
1233,11/30/2016,0,5.3500000000000006e-05
1234,2/28/2013,0,8.79e-05
1235,12/31/2017,0,6.1e-05
1236,6/30/2009,0,5.3e-05
1237,1/31/2019,0,5.31e-05
1238,8/31/2015,0,8.609999999999999e-05
1239,12/31/2016,0,5.31e-05
1240,8/31/2010,0,5.94e-05
1241,10/31/2014,0,5.2900000000000005e-05
1242,5/31/2018,0,6.1e-05
1243,3/31/2011,0,6.1e-05
1244,1/31/2010,0,5.17e-05
1245,1/31/2016,0,6.11e-05
1246,6/30/2016,0,8.6e-05
1247,10/31/2015,0,9.940000000000002e-05
1248,9/30/2013,0,6.26e-05
1249,5/31/2019,0,0.000175611
1250,12/31/2016,0,5.3299999999999995e-05
1251,1/31/2018,0,5.2600000000000005e-05
1252,7/31/2012,0,5.27e-05
1253,5/31/2017,0,6.14e-05
1254,9/30/2011,0,8.669999999999999e-05
1255,4/30/2011,0,6.13e-05
1256,12/31/2017,0,5.8899999999999995e-05
1257,3/31/2013,0,6.21e-05
1258,7/31/2018,0,6.13e-05
1259,3/31/2019,0,6.0599999999999996e-05
1260,7/31/2018,0,5.19e-05
1261,2/29/2016,0,5.2900000000000005e-05
1262,5/31/2011,0,5.28e-05
1263,5/31/2018,0,8.759999999999999e-05
1264,3/31/2012,0,8.53e-05
1265,9/30/2018,0,5.39e-05
1266,9/30/2017,0,5.2600000000000005e-05
1267,12/31/2017,0,6.04e-05
1268,11/30/2013,0,5.8200000000000005e-05
1269,10/31/2018,0,5.07e-05
1270,1/31/2019,0,6.17e-05
1271,9/30/2019,0,5.18e-05
1272,12/31/2013,0,5.94e-05
1273,3/31/2013,0,6.13e-05
1274,1/31/2018,0,8.690000000000001e-05
1275,10/31/2018,0,8.640000000000001e-05
1276,5/31/2013,0,8.66e-05
1277,4/30/2019,0,6.12e-05
1278,4/30/2018,0,5.16e-05
1279,3/31/2019,0,5.3e-05
1280,5/31/2011,0,5.99e-05
1281,4/30/2012,0,8.68e-05
1282,9/30/2009,0,5.2900000000000005e-05
1283,6/30/2018,0,5.3299999999999995e-05
1284,3/31/2015,0,5.17e-05
1285,8/31/2019,0,5.9999999999999995e-05
1286,11/30/2010,0,8.93e-05
1287,9/30/2018,0,5.22e-05
1288,9/30/2017,0,6.12e-05
1289,9/30/2018,0,5.19e-05
1290,7/31/2013,1,0.990904069
1291,6/30/2014,0,8.72e-05
1292,7/31/2009,0,4.96e-05
1293,3/31/2013,0,6.11e-05
1294,5/31/2011,0,5.19e-05
1295,2/28/2015,0,5.2300000000000004e-05
1296,9/30/2017,0,5.56e-05
1297,12/31/2016,0,0.000100171
1298,6/30/2009,0,5.3e-05
1299,7/31/2016,0,5.3200000000000006e-05
1300,9/30/2018,0,5.28e-05
1301,12/31/2014,0,8.3e-05
1302,9/30/2019,0,5.3e-05
1303,9/30/2018,0,8.9e-05
1304,1/31/2017,0,9.97e-05
1305,9/30/2019,0,5.31e-05
1306,5/31/2011,0,6.04e-05
1307,12/31/2018,0,6.11e-05
1308,6/30/2015,0,5.41e-05
1309,7/31/2019,0,6.22e-05
1310,11/30/2014,0,6.13e-05
1311,11/30/2015,0,5.28e-05
1312,4/30/2019,0,6.29e-05
1313,5/31/2019,0,5.2900000000000005e-05
1314,3/31/2019,0,5.41e-05
1315,4/30/2012,0,5.4000000000000005e-05
1316,11/30/2017,0,5.8200000000000005e-05
1317,9/30/2010,0,5.21e-05
1318,2/28/2019,0,5.21e-05
1319,7/31/2007,0,5.610000000000001e-05
1320,2/29/2016,0,5.3400000000000004e-05
1321,10/31/2015,0,8.73e-05
1322,11/30/2018,0,6.12e-05
1323,4/30/2011,0,5.31e-05
1324,8/31/2019,0,6.05e-05
1325,9/30/2019,0,5.2600000000000005e-05
1326,9/30/2019,0,6.12e-05
1327,8/31/2019,0,6.11e-05
1328,5/31/2019,0,5.429999999999999e-05
1329,9/30/2017,0,5.720000000000001e-05
1330,1/31/2008,0,9.89e-05
1331,4/30/2019,0,5.3500000000000006e-05
1332,8/31/2019,0,5.17e-05
1333,10/31/2011,0,8.329999999999999e-05
1334,12/31/2012,0,6.0299999999999995e-05
1335,4/30/2013,0,8.62e-05
1336,11/30/2016,0,6.2e-05
1337,9/30/2018,0,5.28e-05
1338,3/31/2012,0,5.3400000000000004e-05
1339,7/31/2017,0,5.16e-05
1340,4/30/2013,0,8.78e-05
1341,11/30/2017,0,6.01e-05
1342,4/30/2015,0,6.07e-05
1343,7/31/2007,0,5.3200000000000006e-05
1344,6/30/2010,0,5.379999999999999e-05
1345,11/30/2012,0,5.36e-05
1346,5/31/2018,0,5.2900000000000005e-05
1347,1/31/2014,0,8.57e-05
1348,10/31/2011,0,5.21e-05
1349,5/31/2016,0,6.07e-05
1350,6/30/2019,0,5.2600000000000005e-05
1351,11/30/2013,0,5.31e-05
1352,4/30/2015,0,5.13e-05
1353,11/30/2018,0,5.2900000000000005e-05
1354,8/31/2008,0,8.7e-05
1355,4/30/2013,0,8.609999999999999e-05
1356,4/30/2019,0,8.950000000000001e-05
1357,11/30/2007,0,0.00010072700000000001
1358,7/31/2012,0,5.7600000000000004e-05
1359,10/31/2014,0,5.2900000000000005e-05
1360,1/31/2011,0,8.85e-05
1361,6/30/2019,0,5.21e-05
1362,1/31/2019,0,5.28e-05
1363,6/30/2017,0,5.25e-05
1364,5/31/2015,0,6.0899999999999996e-05
1365,5/31/2011,0,8.7e-05
1366,8/31/2015,0,5.3299999999999995e-05
1367,8/31/2018,0,6.1e-05
1368,8/31/2017,0,5.8299999999999994e-05
1369,1/31/2009,0,4.95e-05
1370,5/31/2011,0,6.31e-05
1371,5/31/2011,0,5.920000000000001e-05
1372,12/31/2018,0,5.31e-05
1373,3/31/2018,0,5.18e-05
1374,8/31/2015,0,8.8e-05
1375,8/31/2015,0,5.98e-05
1376,7/31/2017,0,6.19e-05
1377,9/30/2017,0,6.18e-05
1378,4/30/2007,0,8.609999999999999e-05
1379,5/31/2016,0,6.14e-05
1380,5/31/2019,0,5.720000000000001e-05
1381,6/30/2019,0,6.27e-05
1382,11/30/2010,0,0.000100016
1383,1/31/2017,0,8.7e-05
1384,12/31/2008,0,5.05e-05
1385,8/31/2012,0,5.31e-05
1386,11/30/2013,0,6.13e-05
1387,6/30/2011,0,5.6200000000000004e-05
1388,8/31/2019,0,6.0599999999999996e-05
1389,5/31/2017,0,6.05e-05
1390,8/31/2008,0,5.19e-05
1391,5/31/2018,0,5.27e-05
1392,3/31/2019,0,5.3299999999999995e-05
